delivery_id,order_number,delivery_date,vehicle_id,driver_id,customer_id,depot_id,distance_km,weight_kg,planned_departure,actual_departure,planned_arrival,actual_arrival,completion_time,loading_time_minutes,travel_time_minutes,parking_time_minutes,service_time_minutes,is_late,late_minutes,status,priority,cost_thb,traffic_level,weather,day_of_week,hour_of_day
DEL_000105,ORD_000105,2026-01-06,VEH_014,DRV_067,CUST_0194,DEPOT_002,13.24,411,2026-01-06 06:32:00,2026-01-06 06:27:00,2026-01-06 07:11:00,2026-01-06 07:52:23.135092,2026-01-06 08:22:23.135092,29,47.4,14,16,False,0,delivered,urgent,158.93,1.19,rain,Tuesday,6
DEL_000106,ORD_000106,2025-11-20,VEH_028,DRV_097,CUST_0019,DEPOT_003,13.86,947,2025-11-20 07:28:00,2025-11-20 07:44:00,2025-11-20 08:09:00,2025-11-20 09:04:08.306493,2025-11-20 09:25:08.306493,22,78.1,10,11,False,0,delivered,normal,249.45,1.88,rain,Thursday,7
DEL_000108,ORD_000108,2025-11-07,VEH_019,DRV_014,CUST_0274,DEPOT_004,14.88,1185,2025-11-07 06:17:00,2025-11-07 06:27:00,2025-11-07 07:01:00,2025-11-07 07:13:11.033150,2025-11-07 07:36:11.033150,21,40.2,11,12,False,0,delivered,urgent,372.12,0.9,rain,Friday,6
DEL_000109,ORD_000109,2025-08-27,VEH_001,DRV_048,CUST_0026,DEPOT_005,20.39,148,2025-08-27 07:55:00,2025-08-27 08:06:00,2025-08-27 08:56:00,2025-08-27 10:34:16.609778,2025-08-27 10:54:16.609778,42,117.3,7,13,False,0,delivered,high,244.69,1.92,clear,Wednesday,7
DEL_000110,ORD_000110,2025-09-30,VEH_024,DRV_091,CUST_0085,DEPOT_002,5.81,1336,2025-09-30 07:09:00,2025-09-30 07:28:00,2025-09-30 07:26:00,2025-09-30 08:01:19.105827,2025-09-30 08:24:19.105827,41,19.3,7,16,False,0,delivered,normal,104.63,1.11,cloudy,Tuesday,7
DEL_000111,ORD_000111,2025-07-30,VEH_015,DRV_095,CUST_0289,DEPOT_002,6.7,305,2025-07-30 07:05:00,2025-07-30 07:24:00,2025-07-30 07:25:00,2025-07-30 08:06:20.989258,2025-07-30 08:32:20.989258,30,28.3,9,17,False,0,cancelled,high,120.66,1.41,clear,Wednesday,7
DEL_000112,ORD_000112,2025-09-23,VEH_039,DRV_016,CUST_0091,DEPOT_001,17.29,979,2025-09-23 07:25:00,2025-09-23 07:23:00,2025-09-23 08:16:00,2025-09-23 09:14:57.582565,2025-09-23 09:39:57.582565,28,85.0,9,16,False,0,delivered,high,207.49,1.64,clear,Tuesday,7
DEL_000113,ORD_000113,2025-09-24,VEH_046,DRV_016,CUST_0148,DEPOT_001,15.3,71,2025-09-24 07:03:00,2025-09-24 07:05:00,2025-09-24 07:48:00,2025-09-24 08:25:05.739158,2025-09-24 08:47:05.739158,34,57.1,0,22,False,0,delivered,high,122.4,1.24,cloudy,Wednesday,7
DEL_000114,ORD_000114,2025-07-15,VEH_007,DRV_069,CUST_0156,DEPOT_004,26.37,1262,2025-07-15 07:07:00,2025-07-15 06:59:00,2025-07-15 08:26:00,2025-07-15 09:55:39.511549,2025-07-15 10:15:39.511549,16,152.7,7,13,False,0,delivered,normal,316.49,1.93,cloudy,Tuesday,7
DEL_000115,ORD_000115,2025-12-15,VEH_045,DRV_097,CUST_0091,DEPOT_003,27.3,2994,2025-12-15 08:21:00,2025-12-15 08:29:00,2025-12-15 09:42:00,2025-12-15 10:08:35.648508,2025-12-15 10:30:35.648508,26,89.6,8,14,False,0,delivered,urgent,491.35,1.09,cloudy,Monday,8
DEL_000117,ORD_000117,2025-12-10,VEH_028,DRV_071,CUST_0209,DEPOT_003,5.33,1692,2025-12-10 08:25:00,2025-12-10 08:33:00,2025-12-10 08:40:00,2025-12-10 09:02:41.738228,2025-12-10 09:15:41.738228,16,19.7,5,8,False,0,delivered,urgent,95.94,1.23,rain,Wednesday,8
DEL_000118,ORD_000118,2025-12-26,VEH_019,DRV_035,CUST_0487,DEPOT_004,4.14,1882,2025-12-26 08:48:00,2025-12-26 08:56:00,2025-12-26 09:00:00,2025-12-26 09:24:34.747659,2025-12-26 09:58:34.747659,19,20.6,8,26,False,0,delivered,high,103.41,1.66,cloudy,Friday,8
DEL_000119,ORD_000119,2026-01-17,VEH_014,DRV_012,CUST_0325,DEPOT_002,8.85,279,2026-01-17 06:06:00,2026-01-17 06:03:00,2026-01-17 06:32:00,2026-01-17 07:06:33.858432,2026-01-17 07:33:33.858432,32,27.6,9,18,False,0,delivered,urgent,106.25,1.04,cloudy,Saturday,6
DEL_000120,ORD_000120,2025-10-29,VEH_009,DRV_051,CUST_0142,DEPOT_005,5.82,492,2025-10-29 08:25:00,2025-10-29 08:19:00,2025-10-29 08:42:00,2025-10-29 09:25:30.485034,2025-10-29 09:47:30.485034,47,18.5,6,16,False,0,delivered,high,46.59,1.06,rain,Wednesday,8
DEL_000121,ORD_000121,2026-01-19,VEH_005,DRV_060,CUST_0343,DEPOT_001,10.27,568,2026-01-19 07:31:00,2026-01-19 07:24:00,2026-01-19 08:01:00,2026-01-19 08:33:22.653841,2026-01-19 08:44:22.653841,34,37.4,4,7,False,0,delivered,normal,82.12,1.21,clear,Monday,7
DEL_000122,ORD_000122,2026-01-30,VEH_013,DRV_038,CUST_0414,DEPOT_002,15.06,1130,2026-01-30 08:40:00,2026-01-30 08:47:00,2026-01-30 09:25:00,2026-01-30 10:10:41.944359,2026-01-30 10:33:41.944359,31,57.7,3,20,False,0,failed,normal,180.76,1.28,rain,Friday,8
DEL_000123,ORD_000123,2026-01-29,VEH_024,DRV_067,CUST_0210,DEPOT_002,13.89,2314,2026-01-29 07:45:00,2026-01-29 07:56:00,2026-01-29 08:26:00,2026-01-29 09:09:41.914950,2026-01-29 09:23:41.914950,42,51.7,13,1,False,0,delivered,normal,250.1,1.24,cloudy,Thursday,7
DEL_000124,ORD_000124,2025-09-07,VEH_046,DRV_065,CUST_0226,DEPOT_001,6.2,657,2025-09-07 06:10:00,2025-09-07 06:29:00,2025-09-07 06:28:00,2025-09-07 06:57:03.000439,2025-09-07 07:10:03.000439,28,22.1,3,10,False,0,delivered,high,49.58,1.19,cloudy,Sunday,6
DEL_000125,ORD_000125,2025-11-26,VEH_040,DRV_043,CUST_0076,DEPOT_004,21.82,564,2025-11-26 06:26:00,2025-11-26 06:32:00,2025-11-26 07:31:00,2025-11-26 07:41:21.416912,2025-11-26 07:58:21.416912,15,59.4,4,13,False,0,delivered,high,174.55,0.91,rain,Wednesday,6
DEL_000126,ORD_000126,2025-12-17,VEH_027,DRV_054,CUST_0276,DEPOT_005,7.93,130,2025-12-17 08:24:00,2025-12-17 08:37:00,2025-12-17 08:47:00,2025-12-17 09:52:05.267677,2025-12-17 10:06:05.267677,38,46.1,6,8,False,0,delivered,urgent,63.45,1.94,cloudy,Wednesday,8
DEL_000127,ORD_000127,2026-01-09,VEH_025,DRV_003,CUST_0041,DEPOT_004,2.0,79,2026-01-09 07:04:00,2026-01-09 07:02:00,2026-01-09 07:10:00,2026-01-09 07:27:45.760987,2026-01-09 07:54:45.760987,16,7.8,13,14,False,0,delivered,high,16.0,1.29,clear,Friday,7
DEL_000128,ORD_000128,2025-07-10,VEH_044,DRV_029,CUST_0233,DEPOT_001,15.04,179,2025-07-10 08:17:00,2025-07-10 08:16:00,2025-07-10 09:02:00,2025-07-10 09:29:39.883407,2025-07-10 09:34:39.883407,23,47.7,4,1,False,0,delivered,high,120.34,1.06,clear,Thursday,8
DEL_000129,ORD_000129,2025-12-01,VEH_005,DRV_060,CUST_0351,DEPOT_001,13.63,438,2025-12-01 07:53:00,2025-12-01 07:57:00,2025-12-01 08:33:00,2025-12-01 09:30:07.092503,2025-12-01 09:52:07.092503,32,72.1,13,9,False,0,delivered,normal,109.01,1.76,clear,Monday,7
DEL_000130,ORD_000130,2025-11-21,VEH_032,DRV_034,CUST_0135,DEPOT_002,15.08,283,2025-11-21 08:34:00,2025-11-21 08:49:00,2025-11-21 09:19:00,2025-11-21 10:00:38.490063,2025-11-21 10:18:38.490063,38,53.6,9,9,False,0,delivered,urgent,180.93,1.19,clear,Friday,8
DEL_000131,ORD_000131,2025-11-05,VEH_032,DRV_012,CUST_0256,DEPOT_002,12.46,650,2025-11-05 06:49:00,2025-11-05 06:51:00,2025-11-05 07:26:00,2025-11-05 08:17:48.615534,2025-11-05 08:30:48.615534,30,55.8,5,8,False,0,delivered,normal,149.47,1.49,clear,Wednesday,6
DEL_000132,ORD_000132,2025-09-06,VEH_010,DRV_100,CUST_0023,DEPOT_004,19.2,555,2025-09-06 08:57:00,2025-09-06 09:10:00,2025-09-06 09:54:00,2025-09-06 11:00:05.675079,2025-09-06 11:23:05.675079,25,107.1,8,15,False,0,delivered,high,153.62,1.86,rain,Saturday,8
DEL_000133,ORD_000133,2025-09-10,VEH_044,DRV_086,CUST_0195,DEPOT_001,11.21,61,2025-09-10 07:55:00,2025-09-10 07:53:00,2025-09-10 08:28:00,2025-09-10 09:06:09.165539,2025-09-10 09:19:09.165539,31,46.2,3,10,False,0,delivered,normal,89.65,1.37,cloudy,Wednesday,7
DEL_000134,ORD_000134,2025-10-30,VEH_039,DRV_002,CUST_0436,DEPOT_001,9.78,472,2025-10-30 08:58:00,2025-10-30 08:53:00,2025-10-30 09:27:00,2025-10-30 10:08:09.050009,2025-10-30 10:19:09.050009,22,45.2,1,10,False,0,delivered,high,117.32,1.54,cloudy,Thursday,8
DEL_000135,ORD_000135,2025-07-15,VEH_009,DRV_088,CUST_0125,DEPOT_005,28.11,421,2025-07-15 08:15:00,2025-07-15 08:09:00,2025-07-15 09:39:00,2025-07-15 10:31:52.054827,2025-07-15 11:04:52.054827,47,94.9,8,25,False,0,delivered,normal,224.85,1.13,clear,Tuesday,8
DEL_000136,ORD_000136,2025-12-01,VEH_009,DRV_088,CUST_0363,DEPOT_005,14.97,729,2025-12-01 08:12:00,2025-12-01 08:08:00,2025-12-01 08:56:00,2025-12-01 10:18:17.313009,2025-12-01 10:43:17.313009,43,84.3,9,16,False,0,failed,normal,119.77,1.88,clear,Monday,8
DEL_000137,ORD_000137,2025-08-20,VEH_006,DRV_018,CUST_0052,DEPOT_005,16.08,444,2025-08-20 06:37:00,2025-08-20 06:37:00,2025-08-20 07:25:00,2025-08-20 08:07:49.374492,2025-08-20 08:20:49.374492,39,48.8,9,4,False,0,delivered,high,128.65,1.01,clear,Wednesday,6
DEL_000140,ORD_000140,2025-09-28,VEH_002,DRV_092,CUST_0103,DEPOT_003,17.51,476,2025-09-28 06:53:00,2025-09-28 07:00:00,2025-09-28 07:45:00,2025-09-28 08:19:56.901465,2025-09-28 08:31:56.901465,16,68.9,1,11,False,0,delivered,high,210.18,1.31,rain,Sunday,6
DEL_000142,ORD_000142,2025-10-28,VEH_005,DRV_068,CUST_0042,DEPOT_001,17.23,252,2025-10-28 06:07:00,2025-10-28 06:06:00,2025-10-28 06:58:00,2025-10-28 07:13:23.817739,2025-10-28 07:39:23.817739,33,41.4,8,18,False,0,delivered,high,137.82,0.8,rain,Tuesday,6
DEL_000144,ORD_000144,2025-10-27,VEH_035,DRV_052,CUST_0139,DEPOT_005,13.29,340,2025-10-27 07:52:00,2025-10-27 07:55:00,2025-10-27 08:31:00,2025-10-27 09:49:14.691075,2025-10-27 10:20:14.691075,37,75.2,10,21,False,0,delivered,high,106.35,1.89,rain,Monday,7
DEL_000145,ORD_000145,2025-08-14,VEH_032,DRV_033,CUST_0242,DEPOT_002,20.06,651,2025-08-14 06:11:00,2025-08-14 06:15:00,2025-08-14 07:11:00,2025-08-14 07:53:11.025322,2025-08-14 08:00:11.025322,35,69.2,6,1,False,0,delivered,urgent,240.69,1.15,clear,Thursday,6
DEL_000146,ORD_000146,2025-07-30,VEH_015,DRV_056,CUST_0223,DEPOT_002,22.36,103,2025-07-30 06:33:00,2025-07-30 06:36:00,2025-07-30 07:40:00,2025-07-30 08:13:53.535560,2025-07-30 08:16:53.535560,37,67.9,2,1,False,0,delivered,high,402.49,1.01,clear,Wednesday,6
DEL_000147,ORD_000147,2025-08-18,VEH_007,DRV_009,CUST_0086,DEPOT_004,20.99,763,2025-08-18 08:14:00,2025-08-18 08:33:00,2025-08-18 09:16:00,2025-08-18 10:21:42.524209,2025-08-18 10:46:42.524209,21,111.7,13,12,False,0,delivered,normal,251.92,1.77,clear,Monday,8
DEL_000148,ORD_000148,2025-07-15,VEH_029,DRV_064,CUST_0473,DEPOT_005,16.61,1484,2025-07-15 08:37:00,2025-07-15 08:53:00,2025-07-15 09:26:00,2025-07-15 10:56:05.293454,2025-07-15 11:17:05.293454,41,97.1,12,9,False,0,delivered,high,199.37,1.95,rain,Tuesday,8
DEL_000152,ORD_000152,2025-08-06,VEH_012,DRV_046,CUST_0110,DEPOT_002,19.94,5130,2025-08-06 07:51:00,2025-08-06 08:10:00,2025-08-06 08:50:00,2025-08-06 09:32:25.357149,2025-08-06 09:48:25.357149,32,68.4,1,15,False,0,delivered,normal,498.45,1.14,cloudy,Wednesday,7
DEL_000153,ORD_000153,2025-11-06,VEH_024,DRV_036,CUST_0101,DEPOT_002,8.95,2483,2025-11-06 06:21:00,2025-11-06 06:15:00,2025-11-06 06:47:00,2025-11-06 07:19:17.589458,2025-11-06 07:32:17.589458,39,25.3,8,5,False,0,delivered,high,161.15,0.94,clear,Thursday,6
DEL_000154,ORD_000154,2025-11-09,VEH_037,DRV_071,CUST_0438,DEPOT_003,2.47,272,2025-11-09 08:42:00,2025-11-09 08:58:00,2025-11-09 08:49:00,2025-11-09 09:12:36.008081,2025-11-09 09:33:36.008081,27,12.6,3,18,False,0,delivered,normal,19.75,1.7,rain,Sunday,8
DEL_000155,ORD_000155,2025-12-29,VEH_028,DRV_010,CUST_0198,DEPOT_003,20.09,3060,2025-12-29 07:44:00,2025-12-29 07:50:00,2025-12-29 08:44:00,2025-12-29 09:24:04.054840,2025-12-29 09:36:04.054840,14,82.1,6,6,False,0,delivered,high,361.62,1.36,clear,Monday,7
DEL_000156,ORD_000156,2025-12-10,VEH_043,DRV_086,CUST_0318,DEPOT_001,17.79,212,2025-12-10 08:44:00,2025-12-10 08:44:00,2025-12-10 09:37:00,2025-12-10 10:26:31.324341,2025-12-10 10:55:31.324341,29,77.5,9,20,False,0,delivered,normal,142.29,1.45,cloudy,Wednesday,8
DEL_000157,ORD_000157,2025-07-21,VEH_018,DRV_056,CUST_0070,DEPOT_002,15.7,713,2025-07-21 06:28:00,2025-07-21 06:22:00,2025-07-21 07:15:00,2025-07-21 07:51:04.848616,2025-07-21 08:21:04.848616,33,50.1,6,24,False,0,delivered,normal,125.58,1.06,rain,Monday,6
DEL_000160,ORD_000160,2025-07-20,VEH_030,DRV_007,CUST_0400,DEPOT_001,9.46,2930,2025-07-20 08:58:00,2025-07-20 09:07:00,2025-07-20 09:26:00,2025-07-20 10:08:47.965334,2025-07-20 10:23:47.965334,29,45.8,5,10,False,0,delivered,high,236.6,1.61,clear,Sunday,8
DEL_000161,ORD_000161,2025-07-27,VEH_028,DRV_010,CUST_0029,DEPOT_003,32.29,2560,2025-07-27 06:33:00,2025-07-27 06:36:00,2025-07-27 08:09:00,2025-07-27 08:12:56.163122,2025-07-27 08:24:56.163122,13,81.9,9,3,False,0,delivered,urgent,581.2,0.85,clear,Sunday,6
DEL_000162,ORD_000162,2025-10-30,VEH_039,DRV_090,CUST_0080,DEPOT_001,18.35,221,2025-10-30 08:44:00,2025-10-30 08:39:00,2025-10-30 09:39:00,2025-10-30 10:45:46.348874,2025-10-30 11:05:46.348874,24,96.8,0,20,False,0,delivered,normal,220.25,1.76,rain,Thursday,8
DEL_000163,ORD_000163,2025-07-22,VEH_040,DRV_083,CUST_0337,DEPOT_004,12.02,541,2025-07-22 07:08:00,2025-07-22 07:07:00,2025-07-22 07:44:00,2025-07-22 08:05:33.978202,2025-07-22 08:23:33.978202,23,41.6,11,7,False,0,delivered,urgent,96.2,1.15,clear,Tuesday,7
DEL_000164,ORD_000164,2025-11-14,VEH_020,DRV_089,CUST_0183,DEPOT_005,21.01,642,2025-11-14 06:38:00,2025-11-14 06:47:00,2025-11-14 07:41:00,2025-11-14 08:26:10.653836,2025-11-14 08:51:10.653836,50,66.2,4,21,False,0,delivered,urgent,168.1,1.05,cloudy,Friday,6
DEL_000167,ORD_000167,2025-12-31,VEH_048,DRV_094,CUST_0238,DEPOT_003,13.09,329,2025-12-31 07:16:00,2025-12-31 07:25:00,2025-12-31 07:55:00,2025-12-31 08:32:54.688225,2025-12-31 08:53:54.688225,20,58.9,5,16,False,0,delivered,normal,104.76,1.5,rain,Wednesday,7
DEL_000168,ORD_000168,2025-07-08,VEH_010,DRV_100,CUST_0329,DEPOT_004,20.98,669,2025-07-08 07:56:00,2025-07-08 08:04:00,2025-07-08 08:58:00,2025-07-08 09:44:28.078887,2025-07-08 10:03:28.078887,23,92.5,8,11,False,0,delivered,high,167.87,1.47,cloudy,Tuesday,7
DEL_000169,ORD_000169,2025-07-02,VEH_040,DRV_069,CUST_0064,DEPOT_004,14.72,616,2025-07-02 06:26:00,2025-07-02 06:37:00,2025-07-02 07:10:00,2025-07-02 07:44:31.005013,2025-07-02 08:05:31.005013,20,62.5,5,16,False,0,delivered,high,117.76,1.42,rain,Wednesday,6
DEL_000170,ORD_000170,2025-08-13,VEH_049,DRV_043,CUST_0149,DEPOT_004,18.5,366,2025-08-13 07:15:00,2025-08-13 07:17:00,2025-08-13 08:10:00,2025-08-13 08:37:22.741149,2025-08-13 08:44:22.741149,24,66.4,2,5,False,0,delivered,normal,148.0,1.2,cloudy,Wednesday,7
DEL_000171,ORD_000171,2026-01-08,VEH_017,DRV_054,CUST_0076,DEPOT_005,20.42,457,2026-01-08 08:30:00,2026-01-08 08:23:00,2026-01-08 09:31:00,2026-01-08 10:39:47.107407,2026-01-08 11:00:47.107407,40,87.8,4,17,False,0,failed,urgent,163.35,1.43,cloudy,Thursday,8
DEL_000172,ORD_000172,2025-08-15,VEH_049,DRV_030,CUST_0327,DEPOT_004,19.39,651,2025-08-15 07:08:00,2025-08-15 07:01:00,2025-08-15 08:06:00,2025-08-15 09:02:09.707532,2025-08-15 09:14:09.707532,23,98.2,1,11,False,0,failed,high,155.14,1.69,rain,Friday,7
DEL_000173,ORD_000173,2025-11-21,VEH_002,DRV_087,CUST_0151,DEPOT_003,21.69,355,2025-11-21 06:48:00,2025-11-21 06:51:00,2025-11-21 07:53:00,2025-11-21 08:12:29.237481,2025-11-21 08:43:29.237481,24,66.5,10,21,False,0,delivered,urgent,260.26,1.02,rain,Friday,6
DEL_000174,ORD_000174,2025-09-10,VEH_006,DRV_032,CUST_0121,DEPOT_005,5.09,233,2025-09-10 07:53:00,2025-09-10 08:06:00,2025-09-10 08:08:00,2025-09-10 08:57:31.277782,2025-09-10 09:23:31.277782,50,22.5,8,18,False,0,delivered,normal,40.72,1.47,rain,Wednesday,7
DEL_000175,ORD_000175,2026-01-08,VEH_002,DRV_010,CUST_0389,DEPOT_003,7.12,1304,2026-01-08 06:23:00,2026-01-08 06:16:00,2026-01-08 06:44:00,2026-01-08 07:02:32.705082,2026-01-08 07:30:32.705082,22,21.5,6,22,False,0,delivered,normal,85.4,1.01,cloudy,Thursday,6
DEL_000176,ORD_000176,2025-07-02,VEH_017,DRV_048,CUST_0095,DEPOT_005,5.34,173,2025-07-02 06:32:00,2025-07-02 06:47:00,2025-07-02 06:48:00,2025-07-02 07:30:46.060666,2025-07-02 07:36:46.060666,43,16.8,7,-1,False,0,delivered,normal,42.75,1.05,clear,Wednesday,6
DEL_000178,ORD_000178,2025-11-08,VEH_046,DRV_068,CUST_0237,DEPOT_001,24.69,540,2025-11-08 07:55:00,2025-11-08 08:11:00,2025-11-08 09:09:00,2025-11-08 09:49:19.858052,2025-11-08 10:17:19.858052,34,89.3,8,20,False,0,failed,urgent,197.55,1.21,rain,Saturday,7
DEL_000179,ORD_000179,2025-12-16,VEH_018,DRV_078,CUST_0170,DEPOT_002,5.05,215,2025-12-16 09:29:00,2025-12-16 09:22:00,2025-12-16 09:44:00,2025-12-16 10:26:03.115385,2025-12-16 10:42:03.115385,28,24.1,5,11,False,0,delivered,high,40.44,1.59,clear,Tuesday,9
DEL_000180,ORD_000180,2025-07-10,VEH_001,DRV_025,CUST_0148,DEPOT_005,7.6,1102,2025-07-10 06:58:00,2025-07-10 07:08:00,2025-07-10 07:20:00,2025-07-10 08:09:48.832077,2025-07-10 08:31:48.832077,43,29.8,0,22,False,0,delivered,normal,91.23,1.31,rain,Thursday,6
DEL_000181,ORD_000181,2025-12-20,VEH_043,DRV_031,CUST_0378,DEPOT_001,20.6,423,2025-12-20 07:27:00,2025-12-20 07:36:00,2025-12-20 08:28:00,2025-12-20 09:39:17.133256,2025-12-20 10:13:17.133256,30,107.3,6,28,False,0,delivered,urgent,164.8,1.74,clear,Saturday,7
DEL_000182,ORD_000182,2026-01-19,VEH_010,DRV_039,CUST_0072,DEPOT_004,19.49,279,2026-01-19 08:35:00,2026-01-19 08:29:00,2026-01-19 09:33:00,2026-01-19 10:27:51.497042,2026-01-19 10:49:51.497042,20,96.9,9,13,False,0,delivered,high,155.89,1.66,clear,Monday,8
DEL_000183,ORD_000183,2025-10-21,VEH_017,DRV_052,CUST_0296,DEPOT_005,20.24,755,2025-10-21 07:04:00,2025-10-21 06:55:00,2025-10-21 08:04:00,2025-10-21 09:10:01.479279,2025-10-21 09:20:01.479279,40,84.0,4,6,False,0,delivered,normal,161.92,1.38,clear,Tuesday,7
DEL_000184,ORD_000184,2025-12-05,VEH_001,DRV_089,CUST_0153,DEPOT_005,14.73,1329,2025-12-05 07:58:00,2025-12-05 08:11:00,2025-12-05 08:42:00,2025-12-05 09:52:55.956550,2025-12-05 10:07:55.956550,39,72.9,3,12,False,0,cancelled,urgent,176.75,1.65,cloudy,Friday,7
DEL_000185,ORD_000185,2026-01-26,VEH_035,DRV_058,CUST_0144,DEPOT_005,17.42,702,2026-01-26 08:15:00,2026-01-26 08:08:00,2026-01-26 09:07:00,2026-01-26 09:54:43.975666,2026-01-26 10:19:43.975666,44,57.7,3,22,False,0,delivered,normal,139.36,1.1,rain,Monday,8
DEL_000187,ORD_000187,2025-12-28,VEH_024,DRV_074,CUST_0351,DEPOT_002,12.06,3195,2025-12-28 07:21:00,2025-12-28 07:29:00,2025-12-28 07:57:00,2025-12-28 08:32:41.697701,2025-12-28 08:51:41.697701,37,38.7,14,5,False,0,delivered,normal,217.04,1.07,clear,Sunday,7
DEL_000188,ORD_000188,2025-09-04,VEH_043,DRV_079,CUST_0252,DEPOT_001,6.49,360,2025-09-04 08:24:00,2025-09-04 08:35:00,2025-09-04 08:43:00,2025-09-04 09:23:33.135300,2025-09-04 09:55:33.135300,31,34.6,6,26,False,0,delivered,normal,51.9,1.78,rain,Thursday,8
DEL_000189,ORD_000189,2025-10-13,VEH_043,DRV_057,CUST_0422,DEPOT_001,18.87,542,2025-10-13 09:51:00,2025-10-13 10:08:00,2025-10-13 10:47:00,2025-10-13 11:49:40.043703,2025-10-13 12:15:40.043703,27,93.7,13,13,False,0,delivered,normal,150.97,1.65,cloudy,Monday,9
DEL_000190,ORD_000190,2025-10-28,VEH_032,DRV_021,CUST_0175,DEPOT_002,20.27,817,2025-10-28 07:33:00,2025-10-28 07:23:00,2025-10-28 08:33:00,2025-10-28 09:19:30.100784,2025-10-28 09:29:30.100784,32,73.5,2,8,False,0,delivered,urgent,243.27,1.21,rain,Tuesday,7
DEL_000191,ORD_000191,2025-12-15,VEH_011,DRV_077,CUST_0038,DEPOT_003,26.64,228,2025-12-15 08:28:00,2025-12-15 08:35:00,2025-12-15 09:47:00,2025-12-15 10:32:07.048243,2025-12-15 10:46:07.048243,13,106.1,11,3,False,0,delivered,urgent,213.12,1.33,clear,Monday,8
DEL_000192,ORD_000192,2026-01-26,VEH_031,DRV_087,CUST_0180,DEPOT_003,26.71,3264,2026-01-26 07:32:00,2026-01-26 07:29:00,2026-01-26 08:52:00,2026-01-26 09:46:10.973418,2026-01-26 09:57:10.973418,24,116.2,8,3,False,0,delivered,normal,480.7,1.45,rain,Monday,7
DEL_000193,ORD_000193,2025-10-24,VEH_016,DRV_099,CUST_0455,DEPOT_004,12.32,2963,2025-10-24 08:34:00,2025-10-24 08:29:00,2025-10-24 09:10:00,2025-10-24 09:54:25.522075,2025-10-24 10:22:25.522075,11,64.4,0,28,False,0,delivered,urgent,221.72,1.74,clear,Friday,8
DEL_000196,ORD_000196,2025-12-04,VEH_027,DRV_058,CUST_0111,DEPOT_005,13.49,459,2025-12-04 07:50:00,2025-12-04 08:01:00,2025-12-04 08:30:00,2025-12-04 09:37:19.148965,2025-12-04 09:54:19.148965,46,65.3,9,8,False,0,delivered,urgent,107.96,1.61,cloudy,Thursday,7
DEL_000197,ORD_000197,2025-07-28,VEH_037,DRV_015,CUST_0331,DEPOT_003,12.66,471,2025-07-28 08:59:00,2025-07-28 08:59:00,2025-07-28 09:36:00,2025-07-28 10:08:06.520814,2025-07-28 10:33:06.520814,18,51.1,2,23,False,0,delivered,normal,101.29,1.35,clear,Monday,8
DEL_000199,ORD_000199,2025-09-12,VEH_039,DRV_065,CUST_0406,DEPOT_001,25.26,1055,2025-09-12 06:49:00,2025-09-12 07:03:00,2025-09-12 08:04:00,2025-09-12 08:20:34.144901,2025-09-12 08:43:34.144901,23,66.6,7,16,False,0,delivered,high,303.1,0.88,clear,Friday,6
DEL_000201,ORD_000201,2025-12-20,VEH_044,DRV_031,CUST_0290,DEPOT_001,19.35,592,2025-12-20 06:19:00,2025-12-20 06:26:00,2025-12-20 07:17:00,2025-12-20 07:49:40.891257,2025-12-20 08:11:40.891257,32,65.7,6,16,False,0,delivered,high,154.79,1.13,cloudy,Saturday,6
DEL_000202,ORD_000202,2025-08-20,VEH_025,DRV_099,CUST_0071,DEPOT_004,26.62,86,2025-08-20 09:49:00,2025-08-20 09:50:00,2025-08-20 11:08:00,2025-08-20 12:37:26.721825,2025-08-20 13:05:26.721825,18,152.4,4,24,False,0,delivered,urgent,212.93,1.91,rain,Wednesday,9
DEL_000204,ORD_000204,2026-01-27,VEH_031,DRV_072,CUST_0087,DEPOT_003,9.4,333,2026-01-27 08:58:00,2026-01-27 08:49:00,2026-01-27 09:26:00,2026-01-27 09:46:05.111862,2026-01-27 10:08:05.111862,20,30.1,8,14,False,0,delivered,high,169.18,1.07,cloudy,Tuesday,8
DEL_000206,ORD_000206,2026-01-06,VEH_034,DRV_031,CUST_0457,DEPOT_001,14.39,581,2026-01-06 06:47:00,2026-01-06 06:54:00,2026-01-06 07:30:00,2026-01-06 07:47:39.764803,2026-01-06 08:25:39.764803,24,35.7,10,28,False,0,delivered,normal,115.11,0.83,clear,Tuesday,6
DEL_000207,ORD_000207,2025-10-16,VEH_047,DRV_072,CUST_0409,DEPOT_003,17.65,178,2025-10-16 07:06:00,2025-10-16 07:11:00,2025-10-16 07:58:00,2025-10-16 08:28:12.726932,2025-10-16 08:44:12.726932,20,64.2,9,7,False,0,delivered,urgent,211.84,1.21,rain,Thursday,7
DEL_000208,ORD_000208,2026-01-07,VEH_016,DRV_099,CUST_0394,DEPOT_004,10.83,3485,2026-01-07 08:59:00,2026-01-07 08:49:00,2026-01-07 09:31:00,2026-01-07 10:16:29.971006,2026-01-07 10:36:29.971006,12,61.5,5,15,False,0,delivered,high,194.88,1.89,cloudy,Wednesday,8
